Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
5864,16770758,"Maor talker","2026-08-26 20:18:59",423.0,2,maortalker20
5865,16716670,"Aremanda Yasaswini","2026-08-13 09:27:46",423.0,1,aremandayasaswini
5866,16638704,"Lee Yen Fei","2026-09-01 03:31:45",422.5,2,leeyenfei
5867,16803032,"varshitha kolupuri","2026-09-02 16:39:36",422.5,2,varshithakolupuri
5868,16684677,"Sean Southwick","2026-08-27 14:45:32",422.5,2,seansouthwick
5869,16692825,"Saad Arain","2026-08-09 12:27:08",422.4,2,saad451
5870,16808233,"Yash Hingane","2026-09-02 11:50:27",422.3,1,yashhingane
5871,16715912,"Hiroshi Sakiyama","2026-08-14 13:22:19",422.3,2,hiroshisakiyama
5872,16695177,"Ajith Bagali","2026-08-15 12:23:37",422.1,2,ajithbagali
5873,16716585,"tejaswini kakollu","2026-08-13 09:12:37",422.0,1,tejaswinikakollu
5874,16735580,"Dhiya Nachimuthu","2026-08-30 06:13:38",422.0,2,dhiyanachimuthu
5875,16764608,messibeatgravity,"2026-08-24 05:34:05",421.9,1,messibeatgravity
5876,16705696,"TS Farmer","2026-08-13 11:22:09",421.8,2,"shivangkainth,tusharsekhri27"
5877,16662791,"Shiva Neshan yuva","2026-08-15 18:39:16",421.6,2,shivaneshanyuva
5878,16793465,"Gajala, CEO Sonic Sols","2026-09-01 22:32:05",421.5,2,rishitreddypalle
5879,16702771,n_samii,"2026-08-14 01:20:08",421.4,2,nsamii
5880,16740197,Winssk,"2026-08-27 01:55:06",421.3,2,winssk
5881,16794285,Penelope.pnlp,"2026-09-01 15:38:43",421.2,2,penelopepnlp
5882,16639727,"Andres Mohali","2026-08-13 23:03:25",421.1,2,mohax3
5883,16677804,"Pravin Takpire","2026-08-11 08:17:51",421.1,2,pravintakpire
5884,16691565,"Blu cky","2026-08-09 19:13:27",421.0,2,llmdablucky
5885,16669123,"Alex #2","2026-08-06 22:50:30",420.9,2,alxdfy
5886,16659018,"Ramziddin Toxirov","2026-08-11 04:58:03",420.7,2,ramziddintoxirov
5887,16658512,fatariq,"2026-08-10 21:18:35",420.7,2,fatariq
5888,16773043,"Durra Handri","2026-09-03 00:56:35",420.4,2,durrahandri
5889,16697627,abinandhan03,"2026-09-01 10:38:15",420.2,2,abinandhan03
5890,16758663,"Light In","2026-08-22 19:18:51",420.2,2,lightin45
5891,16679850,AryaGarg23,"2026-08-09 03:33:14",420.1,2,aryagarg23
5892,16786264,"THISHA S","2026-08-31 22:19:43",420.1,1,thishas
5893,16685412,Praveen8775,"2026-08-25 20:24:00",420.1,2,praveen8775
5894,16643278,"Giovani Moresco","2026-08-06 05:30:45",420.1,2,giovanimoresco
5895,16723569,"Trishanth Mellimi","2026-08-15 07:09:55",420.0,2,trishanthmellimi
5896,16656932,"Thivvin Raj","2026-08-13 03:53:35",419.6,2,thivvinraj
5897,16716594,"U Anand Williams","2026-08-13 09:19:09",419.6,1,uanandwilliams
5898,16657438,"Udit Aggarwal1","2026-08-08 19:09:27",419.5,2,uditaggarwal1
5899,16773858,"Kundan Kumar","2026-09-02 09:29:52",419.5,2,edkundan
5900,16796102,yiliang,"2026-08-31 12:55:20",419.4,2,yilianglv
5901,16806809,air,"2026-09-02 10:45:40",419.3,1,air041001
5902,16666218,"sugan Chandrasekar","2026-08-16 11:02:09",419.2,2,suganchandrasekar
5903,16677761,"Rithuraj Nambiar","2026-08-06 18:11:41",418.5,2,rithurajnambiar
5904,16678633,"Tanishq Tayade","2026-08-11 10:29:59",418.4,1,tanishqtayade
5905,16681188,"Tresor Mufalme.","2026-08-08 09:29:05",418.3,2,tresormufalme
5906,16763938,"joel paul","2026-08-26 02:05:07",418.2,2,joelpaulf
5907,16668268,"Kunal Rout","2026-08-06 05:48:25",418.2,2,charlotte26
5908,16661068,ZeViX,"2026-09-02 08:24:10",418.1,2,"codinggeek101,vedantkhete"
5909,16768466,BenJung,"2026-08-31 16:16:04",418.0,1,"benjung2512,hyeonglvl,hyeonho028,limjoonsoo"
5910,16673310,dffzno1,"2026-08-14 01:44:55",417.7,2,joyzip
5911,16685207,"Koushik Thummu","2026-08-07 18:15:47",417.6,2,koushikthummu
5912,16674012,ahankesumah,"2026-08-16 07:34:05",417.5,2,ahankesumah
5913,16793944,"Grupo 808","2026-08-30 22:36:59",416.8,1,grupo808
5914,16661891,BALLEN1337,"2026-08-04 19:22:30",416.6,2,ballen1337
5915,16726381,"Adriana Redondo","2026-08-15 19:39:41",415.8,1,adrianaredondo
5916,16758093,_student,"2026-08-23 22:21:25",415.5,2,drvtalan
5917,16758192,"Dev Monk","2026-08-29 14:03:22",415.1,2,devmonk63
5918,16741746,"Ahmed Harfoush","2026-08-19 09:47:45",414.4,1,ahmed1harfoush
5919,16717797,"patan hashmi","2026-08-13 15:02:52",414.3,1,patanhashmi
5920,16795677,"Carol bright","2026-08-31 09:30:28",414.1,2,carolbright
5921,16665400,FieldOps,"2026-08-10 16:16:03",413.9,2,sycpr1me
5922,16731108,"Vipparla Nandini","2026-08-17 06:29:48",413.7,1,vipparlanandini
5923,16717522,kyunyoung,"2026-08-14 07:16:00",413.5,2,kyunyoung
5924,16716649,"Meghana Busse","2026-08-13 09:33:08",413.3,1,meghanabusse
5925,16727326,AhmedMousaHassan2510,"2026-08-17 12:56:01",413.1,2,ahmedmousahassan2510
5926,16770270,"salthiel nishimwe","2026-08-25 10:45:23",413.1,2,salthielnishimwe
5927,16762154,lli,"2026-08-24 14:40:36",413.0,2,colesuoseue
5928,16665449,AgroVisionAI,"2026-08-11 19:52:49",413.0,2,"aishwaryvarshney,bhuppisharma,kirtisharmaphd,pragyasingh59,priyasingh0590"
5929,16733007,"Not Found","2026-08-17 16:32:16",413.0,4,"ammarkhan05,zainabirfanansari"
5930,16692710,"Baran Haydar","2026-08-12 06:56:50",412.9,2,baranhaydar
5931,16761784,"Ghaith Kammoun","2026-08-24 21:19:54",412.9,2,ghaithkammoun
5932,16656946,"Sambit Padhan","2026-08-05 10:10:10",412.4,2,sambitpadhan
5933,16805906,FENGYESHAN,"2026-09-02 01:33:25",412.2,2,fengyeshan
5934,16662267,"Fahim Montasir","2026-08-10 16:15:10",412.1,2,fahimmontasir
5935,16662690,"Pablo Gomez Perez","2026-08-18 06:54:09",412.1,2,pablogp
5936,16675324,"Attempt Seven","2026-08-10 10:13:50",411.9,2,attemptseven
5937,16731616,"Mohamed Aashik 24","2026-08-22 17:29:39",411.7,2,mohamedaashik24
5938,16802580,WarlockCode,"2026-09-02 19:26:44",411.7,2,maktub83
5939,16660294,"Mohamed Amadu Bangura","2026-08-04 16:14:07",411.7,1,mohamedamadubangura
5940,16809122,"federico battello","2026-09-02 14:10:53",411.6,2,federicobattello
5941,16676726,"Manaswi Bansal","2026-08-16 06:28:05",411.4,2,manaswibansal
5942,16655257,"Afia Animah Fosu","2026-08-04 18:21:50",411.1,2,afiaanimahfosu
5943,16634720,Thiyo,"2026-08-18 11:51:04",411.0,2,thimirajayasekara
5944,16691027,"Jelle Maas","2026-08-08 14:58:19",410.8,2,jellemaas
5945,16669176,"Karakam Sridevi","2026-08-11 07:44:48",410.6,2,karakamsridevi
5946,16726616,9Hash,"2026-08-19 19:08:01",410.6,2,hashimrazi
5947,16739447,"Jacob Stambaugh","2026-08-19 17:53:29",410.5,2,jacobstambaugh
5948,16727480,MSAM,"2026-08-31 12:48:11",410.5,2,arashdeepsinghmaan
5949,16638938,Light&Thunder,"2026-08-09 06:39:19",410.3,2,yerne39
5950,16729708,msmsuman,"2026-08-31 12:42:11",410.2,2,msmsumanmuskan
5951,16716488,"Will Henderson290","2026-08-14 13:27:25",410.1,1,willhenderson290
5952,16667177,"Raunak Phull","2026-08-10 11:14:44",409.8,2,raunakphull4
5953,16677747,"Yuvraj Bhatt","2026-08-10 08:38:11",409.6,2,bhattyuvraj22
5954,16743015,"Sword's Frost","2026-09-03 03:16:42",409.6,2,alexwilliam7
5955,16662854,"NISCHAY SANJAY JIWANKAR 23115098","2026-08-13 05:38:18",409.6,2,nischay2908
5956,16658519,"David kinyanjui","2026-08-31 07:10:00",409.5,2,davidkinyanjui
5957,16716713,"T Vamsi Krishna","2026-08-13 09:37:43",409.3,1,vamsee3763
5958,16690077,"GOMATHI PRIYA","2026-08-13 06:38:45",409.3,2,gomathipriyaraj22
5959,16658882,"toukali samir","2026-08-07 13:43:05",408.9,2,toukalisamir
5960,16784030,"Pooja Gera","2026-09-02 15:10:47",408.4,2,poojagera00
5961,16679096,WilliamXylean,"2026-08-31 03:34:39",408.2,2,williamxylean
5962,16637762,"Greek olive oil","2026-08-09 19:56:48",408.0,2,alexanderchar
5963,16773370,"Nishant #1","2026-08-26 06:11:42",407.9,1,nishanttomar110
5964,16668141,"Soichiro Mochizuki","2026-08-07 22:13:36",407.8,2,soichiromochizuki
5965,16673167,Karam96,"2026-08-08 11:40:36",407.7,2,karam96
5966,16685625,"silvan ion","2026-08-08 13:05:39",407.7,2,john1one
5967,16668159,ABDELGHANY,"2026-08-12 11:04:36",407.5,2,abdelghanyrageh
5968,16810499,佐藤滉太,"2026-09-02 21:55:37",407.1,2,s1300200
5969,16638343,"Phong Khoi","2026-08-04 12:20:52",406.8,2,phongkhoi
5970,16666577,"Jatin khandelwal112","2026-08-05 11:26:41",406.8,2,jatinkhandelwal112
5971,16802028,Dong,"2026-09-03 04:31:20",406.8,2,protostar
5972,16707951,K_ChanHo,"2026-09-02 12:44:03",406.8,2,kchanho
5973,16676327,shu10038,"2026-09-02 12:14:33",406.8,2,shu10038
5974,16662094,"moncef elm","2026-08-11 04:34:28",406.6,2,moncefelm
5975,16721948,ziszim,"2026-08-26 14:38:30",406.4,2,ziszim
5976,16668286,"Sabari V","2026-08-15 14:38:41",406.1,2,sabari112005
5977,16757338,Dewakaran,"2026-08-22 05:34:35",406.0,1,dewakaran
5978,16721529,"Danny De Bree","2026-08-20 09:46:36",405.9,1,dannydebree
5979,16757236,"Erlanda Miko P","2026-08-23 07:02:01",405.9,2,snneva
5980,16659394,"יוסף בש","2026-08-09 15:11:23",405.9,2,josiii123212
5981,16759765,"Ososanwo Idris Olaitan","2026-08-29 11:02:33",405.9,2,ososanwoidrisolaitan
5982,16689718,HumsAuraTech,"2026-08-21 17:11:42",405.8,2,humaima03
5983,16674367,"zongze Yan","2026-08-19 15:23:21",405.5,2,aaayan
5984,16634219,"Michael J Hammel","2026-08-01 11:37:10",405.5,2,michaeljhammel
5985,16811496,"Maria Shatrova","2026-09-03 05:26:10",405.5,2,mariashatrova
5986,16701060,"Paula Jimenez","2026-08-22 16:18:37",405.5,2,paulajimenez
5987,16656135,"JAYASURYA R","2026-08-05 15:43:01",405.4,2,suryar261
5988,16735593,"timur tytrin","2026-08-18 07:37:46",405.4,2,timurtiutrin
5989,16755264,wsdsby,"2026-08-21 15:16:42",405.1,2,wsdsby
5990,16658817,"Andrew Glez","2026-08-04 12:10:17",404.9,1,andgos
5991,16783322,kentaro,"2026-08-29 03:55:45",404.8,2,kentarokujo
5992,16675093,"Nikhil Srivastava","2026-08-15 08:47:12",404.8,2,nikhilsrivastavark
5993,16770085,AllenCheng329,"2026-08-25 10:05:43",404.6,1,allencheng329
5994,16662197,"Zehra Basaral","2026-08-07 10:42:57",404.5,2,zehrabaaral
5995,16715097,"Yusuf Yavuz","2026-08-13 00:25:40",404.2,1,yusufyavuzz
5996,16732936,"Kateryna Dudko","2026-08-25 12:15:40",404.1,2,dudkiina
5997,16800950,"Mani Kanta Kalluru","2026-09-02 11:50:46",404.0,2,manikantakalluru
5998,16709754,"Simon Preuss","2026-08-12 16:39:55",403.8,2,simonpreuss01
5999,16666924,esis_ai,"2026-09-01 03:11:15",403.8,2,alexesn
6000,16630772,"Mitsuhiro Iizuka","2026-08-04 10:31:00",403.7,2,mitsuhiroiizuka
6001,16668592,"Ashutosh jatav","2026-08-09 13:34:45",403.6,2,ghost1412
6002,16695592,"André Luiz Pedroso","2026-08-09 11:59:19",403.6,1,andreluizpedroso
6003,16673328,"Preetham Prasanna","2026-08-31 09:03:53",403.3,2,preethamprasanna
6004,16656023,JD_Mello,"2026-08-30 03:52:27",403.3,2,jdmello
6005,16663990,"OURNO PAPA SALIF","2026-08-07 23:18:43",403.2,2,belfiremine
6006,16771187,FernandoRB,"2026-08-26 15:53:49",403.2,2,fernandorb
6007,16700876,"Oyegoke Emmanuel","2026-09-02 21:14:00",403.2,2,oyegokeemmanuel
6008,16730191,rRTZZZ,"2026-08-17 02:43:14",403.1,2,rrtzzz
6009,16685164,cleanledger,"2026-08-07 13:38:23",402.9,2,cleanledger
6010,16774700,たたたた,"2026-09-02 11:07:01",402.6,2,tatatata1111
6011,16690947,"Veiled Star","2026-08-10 13:36:49",402.5,2,veiledstar
6012,16794153,"harshita harshita","2026-08-31 17:47:11",402.3,2,harshitaharshitaaaa
6013,16710241,"Julien Serbanescu","2026-08-12 14:32:50",402.0,2,julienserbanescu
6014,16641665,huangjunjia,"2026-08-04 14:12:26",402.0,2,huangjunjia777
6015,16723047,"Matheus Finger","2026-08-28 19:02:12",401.9,2,matheusfinger
6016,16729157,HahaTaco,"2026-08-16 16:55:03",401.8,2,hahataco
6017,16717679,mureee,"2026-09-01 09:37:43",401.7,2,"hosyan3279,mureee54"
6018,16765863,MADUPU.SRINIDHI,"2026-08-24 10:43:10",401.7,1,madupusrinidhi
6019,16677950,"Rounak Laddha","2026-08-15 01:47:41",401.6,1,rounakladdha
6020,16656480,"Dip Biswas","2026-08-07 04:35:56",400.9,2,dipjacobiswas
6021,16667105,"Vikram Tiwari","2026-08-10 11:12:26",400.9,2,vikramtiwari
6022,16664044,IntentionalSayshara,"2026-08-30 22:23:18",399.9,2,jaelle
6023,16657883,jps,"2026-08-06 08:36:04",399.9,2,jahaziel
6024,16771216,"Hugo Ponce","2026-08-25 17:54:30",399.9,2,hugoskn
6025,16758987,"Irtaza Ahmed Khan","2026-09-02 19:31:56",399.9,2,yrrebeere
6026,16730060,"Enzo Pio","2026-08-21 16:44:03",399.8,2,enzopio
6027,16652422,Kite,"2026-08-17 16:26:55",399.8,1,kiteyinlong
6028,16662589,"Arunagirinadan Sudharshan","2026-09-01 20:38:47",399.6,2,sudhanaruna
6029,16770232,MinhTran2346,"2026-08-27 19:46:30",399.5,2,minhtran2346
6030,16654808,Vishwajeet-maker,"2026-08-17 21:17:02",399.5,1,vishwajeetmaker
6031,16763523,"Nam Khánh Lê","2026-09-02 06:28:44",399.4,2,"khanhss,khimbodoi"
6032,16634352,"sovit karki","2026-08-12 17:21:13",399.3,2,sovitkarki
6033,16777666,Lithops1112,"2026-08-31 08:25:07",399.3,2,lithops1112
6034,16809136,"Xander Lee","2026-09-03 01:49:34",399.3,2,xndlee
6035,16671714,"Donnell Layne","2026-08-07 15:40:35",399.2,2,jupiter1127
6036,16661095,"AAYUSHMAAN PATEL","2026-08-09 08:16:53",399.1,2,aayushmaanpatel
6037,16653105,James,"2026-08-17 16:52:18",398.9,2,jamesquirk
6038,16726769,"Ci Zhu","2026-08-16 07:03:55",398.8,2,zhuci1993
6039,16655689,花朝,"2026-08-05 04:10:02",398.8,2,xhxyyds
6040,16668091,Solidscripts.io,"2026-08-23 23:41:23",398.6,2,juancamera1
6041,16682108,"Shadow Monarch","2026-08-17 06:45:10",398.5,2,avinashk01
6042,16622097,"Garrick C.P.","2026-08-10 18:12:06",398.5,2,garrickchinnis
6043,16661476,slowpoke,"2026-08-29 16:33:07",398.5,2,banboyechristains
6044,16666275,HeatS33ker,"2026-08-15 14:37:36",398.4,2,byronokou
6045,16679392,Dickie,"2026-08-09 09:05:10",398.3,2,dickieho
6046,16716497,xpxg,"2026-08-16 17:04:22",398.1,2,deepxchat
6047,16704985,"Ethan Marchisano","2026-08-24 21:36:54",397.8,2,ethanmarchisano
6048,16673825,h_jun,"2026-08-10 06:21:12",397.4,1,lhjoon77
6049,16726441,Enrique.rfm,"2026-09-02 15:57:34",397.1,2,enriquerfm
6050,16709519,"p pxl16","2026-08-19 09:49:35",397.0,2,ppxl16
6051,16811454,"Zakaria Taouil","2026-09-03 00:57:08",396.9,1,ztaouil
6052,16715988,"Hsyn Kskn","2026-08-24 06:36:14",396.7,2,hsynkskn
6053,16660899,"Clarence Trinidad","2026-08-07 17:53:59",396.7,2,claree007
6054,16693147,"Oliver Curtis1","2026-08-09 14:51:57",396.7,2,olivercurtis1
6055,16660939,"Quenux Studio","2026-08-12 17:01:46",396.7,2,dieguis1976
6056,16745497,"Handsome Heretic","2026-08-21 19:14:30",396.6,2,handsomeheretic
6057,16675043,malibu_orange,"2026-08-21 01:09:01",396.6,2,malibuorange
6058,16742073,"nguyễn huệ anh","2026-09-02 14:02:16",396.6,2,akapatu
6059,16706898,Simiyon,"2026-09-01 18:14:14",396.6,2,blackscythe123
6060,16683087,qiuchenglong,"2026-08-07 09:25:48",396.2,2,qiuchenglong
6061,16755029,"Jashan Bajwa","2026-08-22 12:56:30",396.0,2,jashanbajwa
6062,16657063,"those how","2026-08-04 07:50:57",395.9,2,thosehow
6063,16786140,valgrinderror,"2026-08-31 15:33:36",395.8,1,valgrinderror
6064,16759115,chabinhwang,"2026-08-22 14:33:59",395.2,1,chabinhwang
6065,16654788,bumbum,"2026-08-14 12:59:51",395.1,2,krzysztoff1
6066,16702742,"Kavyanshu Singh","2026-08-11 10:47:02",395.0,2,kavyanshusingh
6067,16661002,"Eliyas sk","2026-09-02 12:32:51",394.8,2,eliyassk
6068,16686332,毛治钦,"2026-09-01 05:05:37",394.7,2,maozhiqinf
6069,16802866,"Antonio Di Cecco","2026-09-01 18:37:02",394.7,1,antdic
6070,16808433,thenokol,"2026-09-02 11:38:54",394.6,2,thenokol
6071,16663576,Yurnero,"2026-08-04 21:24:04",394.5,1,samson8
6072,16654213,"Hojin Jang","2026-08-20 09:59:20",394.4,2,hojinjang
6073,16654330,"Perumalla Pujitha","2026-08-12 18:09:24",394.2,2,perumallapoojitha
6074,16696800,"VEER GOMA","2026-08-14 15:42:47",394.1,2,novaxoxo
6075,16652230,BorisSpider,"2026-08-13 11:34:46",394.0,2,borisspider
6076,16779823,"Jean Dem","2026-08-31 12:38:41",393.9,2,jeandem
6077,16659410,TTH,"2026-08-07 08:21:16",393.9,2,tthungdz
6078,16706276,MitulbhBhatia,"2026-08-18 04:02:38",393.6,2,mitulbhbhatia
6079,16673009,CruelShow,"2026-08-21 20:00:15",393.6,2,cruelshow
6080,16723273,"Bradley ZODOME","2026-08-19 07:06:18",393.6,2,bradleyzodome
6081,16669218,"Shaik Sabiya","2026-08-12 09:15:22",393.5,2,shaiksabiya55
6082,16676063,"Kembang Melon","2026-08-29 11:59:17",393.1,2,wajawaja
6083,16696439,VaraPrabha,"2026-08-10 04:36:00",392.7,2,galiveetipoornima
6084,16660397,Divyansh82Raj,"2026-08-04 15:01:28",392.6,2,divyansh82raj
6085,16630007,"Yuankun Liu","2026-07-31 15:48:13",392.5,2,lyk1652
6086,16641330,"Takuya Yoshimi","2026-08-04 05:16:22",392.4,2,tkyysm
6087,16677470,"Saish Walavalkar02","2026-08-09 12:44:51",392.4,2,"harichaudhari1,kaiserjayin,meetramjiyani,nirbhaygajabi30,saishwalavalkar02"
6088,16722122,Abhas20,"2026-08-19 10:02:51",392.1,2,abhas20
6089,16653001,"Alexey Kuleshov","2026-08-04 12:07:51",391.8,2,alexkulll
6090,16682342,"Jebez Oswald","2026-08-10 05:38:15",391.7,2,jebezoswald
6091,16721675,stork8i,"2026-08-14 13:16:26",391.6,1,stork8i
6092,16779805,"Ákos Blaschek","2026-09-01 17:21:44",391.5,2,kosblaschek
6093,16656919,Sumaiya,"2026-08-28 17:38:53",391.4,2,ayeshasummaiyya
6094,16666997,"Krishnamurthy Venkatasubramanian","2026-08-05 15:09:46",391.4,2,krishnamurthyvenkat
6095,16696419,detectivseb,"2026-08-12 10:34:45",391.3,2,detectivseb
6096,16641140,NITISH_GOYAL1,"2026-08-27 06:42:29",391.1,2,nitishgoyal1
6097,16635130,Pongsaky,"2026-08-01 12:56:02",391.0,2,gantanch
6098,16695479,Anandhasabesan,"2026-08-09 13:50:37",390.7,1,anandhasabesan
6099,16623938,flashthunder,"2026-09-01 09:02:15",390.6,1,thunderflash
6100,16783740,ZiYiMing,"2026-08-29 09:26:43",390.5,2,ziyiming
6101,16738581,"mr moradi1","2026-08-18 14:31:26",390.5,1,mrmoradi1
6102,16628409,"yann sadowski","2026-07-31 09:39:25",390.4,1,yannsadowski
6103,16806206,"Yuan Yongth","2026-09-02 06:36:54",390.4,2,yuanyongth
6104,16668012,"Aleksander Iżemski","2026-08-05 20:52:54",390.1,2,aizemski
6105,16660369,"Dev MCP","2026-08-04 12:59:09",389.9,1,nishant2905
6106,16692427,"Infy ","2026-08-09 20:48:09",389.9,2,infydes
6107,16671519,"Mandhati Sai ganesh","2026-08-06 06:36:45",389.8,2,mandhatisaiganesh
6108,16785676,Bilal11122,"2026-08-29 08:15:46",389.8,1,bilal11122
6109,16639624,"Nishanth Rajan","2026-08-02 03:25:35",389.6,2,nishanthrajandev
6110,16687699,jegazhu,"2026-08-13 22:25:15",389.5,2,jegazhu
6111,16656190,"Akshaj Shandilya","2026-08-06 03:14:36",389.4,2,akshajshandilya
6112,16690098,"Akshay Kashyap","2026-08-10 17:10:28",389.1,2,akshaykashyapakku
6113,16661390,"Raúl García Gómez","2026-08-04 17:04:39",388.9,2,corso138
6114,16803726,Yaromir_Ko,"2026-09-02 19:07:16",388.8,1,ronanndex
6115,16784379,超级陆战队,"2026-08-29 14:43:33",388.7,2,luyi61227
6116,16646644,BeyondBirthday,"2026-08-09 06:39:01",388.5,2,near07
6117,16785821,"Naresh Meena","2026-08-28 21:24:31",388.5,1,nareshmeena12
6118,16662874,"Dev Shah","2026-08-08 01:52:52",388.3,2,imdevshah11
6119,16659312,qwertyDmitry,"2026-08-05 13:44:24",388.2,2,qwertydmitry
6120,16705300,T3485D5T,"2026-08-29 15:05:10",388.2,2,"danijelbilalli,t3485d5t"
6121,16661331,"John Wessel","2026-09-02 23:42:41",388.2,2,johnwessel
6122,16660980,"João Marcelo Curi","2026-08-05 18:31:19",387.9,2,joomarcelocuri
6123,16665460,"Shubham kumar jha","2026-08-23 07:36:36",387.6,2,shubhamjhakr
6124,16774954,Ye_xz233,"2026-08-26 15:35:23",387.6,2,yexz233
6125,16802598,zxcqqe,"2026-09-01 15:15:18",387.4,2,anonimniygeniy
6126,16691667,jeremyllll,"2026-08-12 03:30:26",387.0,2,jeremyllll
6127,16685649,YUYUTA,"2026-08-09 05:39:50",387.0,2,yuyuta
6128,16660246,taqnik,"2026-08-08 11:54:39",386.9,2,taqnik
6129,16670724,"Neel Patel","2026-08-14 19:33:43",386.8,2,n33lpat3l
6130,16624029,"Miguel Angel Rodriguez Fonseca","2026-08-07 03:55:38",386.7,2,miguelangelrodriguez
6131,16664617,BarkeviousBingo,"2026-08-19 04:34:59",386.4,2,barkeviousbingo
6132,16700360,"Thanush Soma","2026-08-10 09:49:02",385.7,2,thanushsoma
6133,16741512,Offenders,"2026-08-30 15:08:39",385.7,2,"karthicchockalingams,shakil2411,shehnaaz01"
6134,16633475,betagammashtrit,"2026-08-29 16:24:03",385.7,2,betagammashtrit
6135,16733886,LuisMV8,"2026-08-18 16:28:42",385.6,2,luismv8
6136,16783863,"Vivek Vardhan Reddy","2026-08-31 06:14:34",385.4,2,vivekvardhanreddy77
6137,16692906,CodeZee,"2026-08-09 19:50:49",385.4,2,codewithzaeem
6138,16649794,"Wanzhu Zhao","2026-08-04 13:04:05",385.2,2,wanzhuzhaora
6139,16794797,zzzyan10,"2026-09-03 02:16:36",385.2,1,zzzyan10
6140,16661551,SimonAx,"2026-08-10 09:41:59",385.2,2,simonaxel
6141,16802128,"vaman soni","2026-09-02 10:08:49",384.5,1,vamansoni
6142,16710564,"Clarice Harijanto","2026-08-14 04:28:13",384.1,2,clariceting
6143,16735966,kyone,"2026-08-18 08:09:32",384.0,1,xtraky
6144,16665980,cshara,"2026-08-06 08:41:16",384.0,2,cshara
6145,16659260,hitesh,"2026-08-05 19:29:28",383.9,2,shahhs
6146,16688364,"Om Raval08","2026-08-21 02:57:23",383.7,2,omraval08
6147,16681397,"Vishal Dubey","2026-08-11 08:51:13",383.5,2,visha1dubey
6148,16654688,"Terrell Millz","2026-08-10 16:08:33",383.4,2,terrellmillz
6149,16629476,NOOBS,"2026-08-09 19:58:48",383.3,2,"patelkrishna8,sakshamranawade,shravanideshpande25"
6150,16666590,"Hoàng Anh Tú","2026-08-12 23:59:58",383.2,2,anhtu9999
6151,16713366,BANKAI,"2026-08-16 15:24:28",383.1,2,igors97
6152,16680015,"Khôi Trương","2026-08-10 01:11:55",383.1,1,kiykhoi
6153,16778526,starkhushi,"2026-08-27 07:01:28",382.9,2,starkhushi
6154,16674725,"rajan jha","2026-08-13 12:05:42",382.8,2,rajan1673
6155,16728881,Ch.Manvita,"2026-08-16 16:33:52",382.5,2,chmanvita
6156,16628296,NoxMetenis,"2026-08-15 17:54:03",382.4,1,avasgaire
6157,16659688,Daniel,"2026-08-05 12:21:37",381.9,2,danielyazgi
6158,16735393,Dai_Research,"2026-08-18 10:40:17",381.9,2,dairesearch
6159,16624235,appu2431,"2026-08-11 15:56:41",381.8,2,appu2431
6160,16641294,YogeshG22,"2026-08-03 17:58:51",381.7,2,yogeshg22
6161,16655250,"Juan Pablo Ponce","2026-08-08 03:34:18",381.1,2,juanpabloponce28
6162,16662643,Mohit_Singh,"2026-08-29 18:21:55",381.1,2,mohitsingh955
6163,16656472,angusdddsa,"2026-08-04 06:04:22",381.0,2,angusdddsa
6164,16728261,"Smit Deshaval","2026-08-24 17:44:12",381.0,2,smitdeshaval11
6165,16660099,Desireog71,"2026-08-08 15:01:19",380.9,2,desireog71
6166,16640901,"Kian Maghsoodi","2026-08-20 23:01:51",380.8,2,kizmodo
6167,16661351,"Adekojo Adeyemi","2026-08-04 15:25:52",380.7,1,adekojoadeyemi
6168,16670600,"Leon Lum","2026-08-20 14:58:27",380.7,2,leonlum
6169,16690775,"Prasanna Raut","2026-08-08 20:41:38",380.4,2,prasannaraut
6170,16734096,"Cem Ali Görmez","2026-09-02 00:49:05",380.2,2,cemaligrmez
6171,16662428,"Sonu kumar","2026-08-24 05:18:49",379.6,2,sonukumar9142
6172,16658897,"Teja Pattem","2026-08-07 10:42:44",379.6,2,tejapattem
6173,16718662,Safin,"2026-08-22 17:50:27",379.4,2,safinlynx
